Solnechnogorsk,56.1833,36.9833,Russia,RU,Moskovskaya Oblast’,,51612,51612
Uzlovaya,53.9833,38.1667,Russia,RU,Tul’skaya Oblast’,,51358,51358
Severomorsk,69.0692,33.4167,Russia,RU,Murmanskaya Oblast’,,51209,51209
Salekhard,66.5333,66.6333,Russia,RU,Yamalo-Nenetskiy Avtonomnyy Okrug,admin,51188,51188
Snezhinsk,56.0833,60.7333,Russia,RU,Chelyabinskaya Oblast’,,51048,51048
Kirishi,59.4500,32.0167,Russia,RU,Leningradskaya Oblast’,,50885,50885
Cheremkhovo,53.1500,103.0833,Russia,RU,Irkutskaya Oblast’,,50819,50819
Nazarovo,56.0000,90.3833,Russia,RU,Krasnoyarskiy Kray,,50397,50397
Moskovskiy,55.6000,37.3500,Russia,RU,Moskovskaya Oblast’,,50167,50167
Borovichi,58.4000,33.9167,Russia,RU,Novgorodskaya Oblast’,,50144,50144
Roslavl,53.9500,32.8833,Russia,RU,Smolenskaya Oblast’,minor,50112,50112
Novovyatsk,58.5083,49.6994,Russia,RU,Kirovskaya Oblast’,,49475,49475
Mozhga,56.4500,52.2167,Russia,RU,Udmurtiya,,49328,49328
Kizlyar,43.8500,46.7167,Russia,RU,Dagestan,minor,49247,49247
Buguruslan,53.6583,52.4358,Russia,RU,Orenburgskaya Oblast’,,49245,49245
Lesnoy,58.6333,59.7833,Russia,RU,Sverdlovskaya Oblast’,,49056,49056
Kurganinsk,44.8667,40.6167,Russia,RU,Krasnodarskiy Kray,minor,48439,48439
Shelekhov,52.2167,104.1167,Russia,RU,Irkutskaya Oblast’,,48098,48098
Kashira,54.8333,38.1667,Russia,RU,Moskovskaya Oblast’,,48016,48016
Donetsk,48.3333,39.9333,Russia,RU,Rostovskaya Oblast’,,47770,47770
Kingisepp,59.3667,28.6167,Russia,RU,Leningradskaya Oblast’,minor,47313,47313
Livny,52.4239,37.5997,Russia,RU,Orlovskaya Oblast’,,47221,47221
Otradnyy,53.3667,51.3500,Russia,RU,Samarskaya Oblast’,,47180,47180
Vyshniy Volochëk,57.5833,34.5667,Russia,RU,Tverskaya Oblast’,,46908,46908
Kotelniki,55.6617,37.8672,Russia,RU,Moskovskaya Oblast’,,46763,46763
Zarinsk,53.7089,84.9672,Russia,RU,Altayskiy Kray,,46597,46597
Gryazi,52.5000,39.9667,Russia,RU,Lipetskaya Oblast’,,46492,46492
Berëzovskiy,55.6167,86.2500,Russia,RU,Kemerovskaya Oblast’,,46215,46215
Megion,61.0500,76.1000,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,,46188,46188
Torzhok,57.0333,34.9667,Russia,RU,Tverskaya Oblast’,,45641,45641
Kanash,55.5069,47.4914,Russia,RU,Chuvashiya,,45482,45482
Ruzayevka,54.0667,44.9333,Russia,RU,Mordoviya,,45248,45248
Aksay,47.2500,39.8667,Russia,RU,Rostovskaya Oblast’,minor,45078,45078
Parma,65.9230,57.4030,Russia,RU,Komi,,45000,45000
Nadym,65.5333,72.5167,Russia,RU,Yamalo-Nenetskiy Avtonomnyy Okrug,,44940,44940
Volkhov,59.9167,32.3000,Russia,RU,Leningradskaya Oblast’,,44868,44868
Kimry,56.8667,37.3500,Russia,RU,Tverskaya Oblast’,,44743,44743
Kamen’-na-Obi,53.7833,81.3333,Russia,RU,Altayskiy Kray,,44564,40294
Kuybyshev,55.4500,78.3000,Russia,RU,Novosibirskaya Oblast’,,44170,44170
Yartsevo,55.0667,32.7000,Russia,RU,Smolenskaya Oblast’,minor,44097,44097
Rasskazovo,52.6667,41.8833,Russia,RU,Tambovskaya Oblast’,minor,43758,43758
Chusovoy,58.3167,57.8167,Russia,RU,Permskiy Kray,,43737,43737
Raduzhnyy,62.1333,77.4667,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,,43577,43577
Birsk,55.4167,55.5333,Russia,RU,Bashkortostan,,43572,43572
Shebekino,50.4167,36.9000,Russia,RU,Belgorodskaya Oblast’,,42465,42465
Osinniki,53.6167,87.3333,Russia,RU,Kemerovskaya Oblast’,,42454,42454
Mozdok,43.7333,44.7000,Russia,RU,North Ossetia,,42155,42155
Safonovo,55.1167,33.2500,Russia,RU,Smolenskaya Oblast’,minor,42147,42147
Monchegorsk,67.9333,32.9167,Russia,RU,Murmanskaya Oblast’,,42099,42099
Korenovsk,45.4686,39.4519,Russia,RU,Krasnodarskiy Kray,minor,42019,42019
Kolchugino,56.3167,39.3667,Russia,RU,Vladimirskaya Oblast’,,41953,41953
Satka,55.0500,59.0333,Russia,RU,Chelyabinskaya Oblast’,,41798,41798
Krasnoznamensk,55.6008,37.0358,Russia,RU,Moskovskaya Oblast’,,41769,41769
Ust’-Kut,56.7833,105.6333,Russia,RU,Irkutskaya Oblast’,,41689,41689
Tulun,54.5667,100.5667,Russia,RU,Irkutskaya Oblast’,,41640,39671
Gay,51.4167,58.4833,Russia,RU,Orenburgskaya Oblast’,,41619,41619
Strezhevoy,60.7333,77.5833,Russia,RU,Tomskaya Oblast’,,41541,41541
Verkhnyaya Salda,58.0456,60.5533,Russia,RU,Sverdlovskaya Oblast’,,41484,41484
Karabulak,43.3167,44.9167,Russia,RU,Ingushetiya,,41469,41469
Myski,53.7000,87.8167,Russia,RU,Kemerovskaya Oblast’,,41379,41379
Temryuk,45.2667,37.3667,Russia,RU,Krasnodarskiy Kray,minor,41133,41133
Spassk-Dal’niy,44.6000,132.8167,Russia,RU,Primorskiy Kray,,41127,41127
Pyt’-Yakh,60.7500,72.7833,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,,41005,41005
Pugachev,52.0167,48.8000,Russia,RU,Saratovskaya Oblast’,,40895,40895
Pechora,65.1667,57.2500,Russia,RU,Komi,,40653,40653
Uray,60.1333,64.8000,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,,40559,40559
Sovetsk,55.0808,21.8864,Russia,RU,Kaliningradskaya Oblast’,minor,40486,40486
Chebarkul,54.9833,60.3667,Russia,RU,Chelyabinskaya Oblast’,,40378,40378
Zainsk,55.3000,52.0167,Russia,RU,Tatarstan,,40366,40366
Belaya Kalitva,48.1833,40.7667,Russia,RU,Rostovskaya Oblast’,minor,40275,40275
Tutayev,57.8833,39.5500,Russia,RU,Yaroslavskaya Oblast’,,40154,40154
Amursk,50.2167,136.9000,Russia,RU,Khabarovskiy Kray,,40106,40106
Yalutorovsk,56.6500,66.2833,Russia,RU,Tyumenskaya Oblast’,,39967,39967
Apsheronsk,44.4667,39.7333,Russia,RU,Krasnodarskiy Kray,minor,39762,39762
Novozybkov,52.5333,31.9333,Russia,RU,Bryanskaya Oblast’,minor,39725,39725
Abinsk,44.8667,38.1500,Russia,RU,Krasnodarskiy Kray,minor,39374,39374
Morshansk,53.4500,41.8167,Russia,RU,Tambovskaya Oblast’,,39362,39362
Yelizovo,53.1833,158.3833,Russia,RU,Kamchatskiy Kray,,39216,39216
Pereslavl’-Zalesskiy,56.7381,38.8562,Russia,RU,Yaroslavskaya Oblast’,,39105,38649
Rtishchevo,52.2667,43.7667,Russia,RU,Saratovskaya Oblast’,,39005,39005
Kachkanar,58.7000,59.4833,Russia,RU,Sverdlovskaya Oblast’,,38996,38996
Sayansk,54.1167,102.1667,Russia,RU,Irkutskaya Oblast’,,38968,38968
Mariinsk,56.2000,87.7833,Russia,RU,Kemerovskaya Oblast’,,38637,38637
Konakovo,56.7000,36.7500,Russia,RU,Tverskaya Oblast’,,38486,38486
Novodvinsk,64.4167,40.8333,Russia,RU,Arkhangel’skaya Oblast’,,38434,38434
Krasnoufimsk,56.6167,57.7722,Russia,RU,Sverdlovskaya Oblast’,,38395,38395
Usinsk,66.0000,57.5333,Russia,RU,Komi,,38376,38376
Mtsensk,53.2833,36.5667,Russia,RU,Orlovskaya Oblast’,,38350,38350
Kurchatov,51.6667,35.6500,Russia,RU,Kurskaya Oblast’,,38344,38344
Alekseyevka,50.6333,38.7000,Russia,RU,Belgorodskaya Oblast’,,38329,38329
Krasnyy Sulin,47.8833,40.1000,Russia,RU,Rostovskaya Oblast’,minor,38284,38284
Lyudinovo,53.8667,34.4333,Russia,RU,Kaluzhskaya Oblast’,,38267,38267
Zavolzhye,56.6500,43.4000,Russia,RU,Nizhegorodskaya Oblast’,,38230,38230
Baksan,43.6825,43.5339,Russia,RU,Kabardino-Balkariya,,38192,38192
Izobil’nyy,45.3667,41.7167,Russia,RU,Stavropol’skiy Kray,,38100,37841
Bol’shoy Kamen’,43.1167,132.3500,Russia,RU,Primorskiy Kray,,38042,38042
Akhtubinsk,48.2833,46.1667,Russia,RU,Astrakhanskaya Oblast’,,37883,37560
Yuzhnouralsk,54.4500,61.2500,Russia,RU,Chelyabinskaya Oblast’,,37728,37728
Uchaly,54.3167,59.3833,Russia,RU,Bashkortostan,,37710,37710
Uryupinsk,50.8000,42.0167,Russia,RU,Volgogradskaya Oblast’,,37620,37620
Alapayevsk,57.8500,61.7000,Russia,RU,Sverdlovskaya Oblast’,,37526,37219
Dalnegorsk,44.5500,135.5833,Russia,RU,Primorskiy Kray,,37519,37519
Tosno,59.5500,30.9000,Russia,RU,Leningradskaya Oblast’,,37509,37509
Goryachiy Klyuch,44.6333,39.1333,Russia,RU,Krasnodarskiy Kray,,37475,37475
Malgobek,43.5000,44.7500,Russia,RU,Ingushetiya,,37442,37442
Yugorsk,61.3167,63.3333,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,,37422,37422
Argun,43.2944,45.8839,Russia,RU,Chechnya,,37373,37373
Kizilyurt,43.2167,46.8667,Russia,RU,Dagestan,minor,37171,37171
Rezh,57.3667,61.3667,Russia,RU,Sverdlovskaya Oblast’,,37152,37152
Sharypovo,55.5333,89.2000,Russia,RU,Krasnoyarskiy Kray,,37136,37136
Lesozavodsk,45.4667,133.4000,Russia,RU,Primorskiy Kray,,37034,37034
Beslan,43.1833,44.5500,Russia,RU,North Ossetia,,37029,37029
Kyshtym,55.7000,60.5500,Russia,RU,Chelyabinskaya Oblast’,,36997,36997
Partizansk,43.1167,133.1167,Russia,RU,Primorskiy Kray,,36992,36992
Frolovo,49.7667,43.6667,Russia,RU,Volgogradskaya Oblast’,,36951,36951
Sokol,59.4667,40.1167,Russia,RU,Vologodskaya Oblast’,,36924,36924
Irbit,57.6667,63.0667,Russia,RU,Sverdlovskaya Oblast’,,36668,36668
Koryazhma,61.3167,47.1333,Russia,RU,Arkhangel’skaya Oblast’,,36607,34523
Boyarka,70.7670,97.5000,Russia,RU,Krasnoyarskiy Kray,,35968,35968
Kamenka,53.1833,44.0500,Russia,RU,Penzenskaya Oblast’,,35929,35929
Chernyakhovsk,54.6347,21.8119,Russia,RU,Kaliningradskaya Oblast’,minor,35888,35888
Vyazniki,56.2500,42.1667,Russia,RU,Vladimirskaya Oblast’,,35865,35865
Protvino,54.8833,37.2167,Russia,RU,Moskovskaya Oblast’,,35807,35807
Svetlograd,45.3500,42.8500,Russia,RU,Stavropol’skiy Kray,,35745,35745
Kinel,53.2222,50.6333,Russia,RU,Samarskaya Oblast’,,35675,35675
Millerovo,48.9167,40.3833,Russia,RU,Rostovskaya Oblast’,minor,35384,35384
Luga,58.7333,29.8167,Russia,RU,Leningradskaya Oblast’,,35262,35000
Mirnyy,62.5500,113.9667,Russia,RU,Sakha (Yakutiya),,35223,35223
Yefremov,53.1500,38.1167,Russia,RU,Tul’skaya Oblast’,,35168,35168
Blagoveshchensk,55.0350,55.9781,Russia,RU,Bashkortostan,,35008,35008
Aznakayevo,54.8500,53.1000,Russia,RU,Tatarstan,,34896,34896
Alatyr,54.8500,46.5833,Russia,RU,Chuvashiya,,34785,34785
Zelenokumsk,44.4167,43.9167,Russia,RU,Stavropol’skiy Kray,,34690,34690
Korkino,54.9000,61.4167,Russia,RU,Chelyabinskaya Oblast’,,34672,34672
Vichuga,57.2000,41.9167,Russia,RU,Ivanovskaya Oblast’,,34394,34394
Bogorodsk,56.1167,43.5000,Russia,RU,Nizhegorodskaya Oblast’,,34240,34240
Gulkevichi,45.3594,40.7072,Russia,RU,Krasnodarskiy Kray,minor,34215,34215
Valuyki,50.2167,38.1000,Russia,RU,Belgorodskaya Oblast’,,34118,34118
Nizhneudinsk,54.9333,99.0000,Russia,RU,Irkutskaya Oblast’,,33918,33918
Furmanov,57.2500,41.1333,Russia,RU,Ivanovskaya Oblast’,,33905,33181
Sukhoy Log,56.9167,62.0500,Russia,RU,Sverdlovskaya Oblast’,,33689,33689
Korsakov,46.6333,142.7667,Russia,RU,Sakhalinskaya Oblast’,,33645,33645
Tayshet,55.9500,98.0167,Russia,RU,Irkutskaya Oblast’,,33364,33364
Tavda,58.0500,65.2667,Russia,RU,Sverdlovskaya Oblast’,,33356,33356
Baltiysk,54.6500,19.9167,Russia,RU,Kaliningradskaya Oblast’,minor,33317,33317
Shatura,55.5667,39.5500,Russia,RU,Moskovskaya Oblast’,,33222,33222
Tynda,55.1667,124.7167,Russia,RU,Amurskaya Oblast’,,33061,33061
Chernushka,56.5167,56.1000,Russia,RU,Permskiy Kray,,32952,32952
Slobodskoy,58.7208,50.1850,Russia,RU,Kirovskaya Oblast’,,32793,32793
Trëkhgornyy,54.8000,58.4500,Russia,RU,Chelyabinskaya Oblast’,,32715,32715
Nurlat,54.4333,50.8000,Russia,RU,Tatarstan,,32703,32703
Dobryanka,58.4667,56.4167,Russia,RU,Permskiy Kray,,32676,32676
Istra,55.9167,36.8667,Russia,RU,Moskovskaya Oblast’,,32609,32609
Ostrogozhsk,50.8667,39.0667,Russia,RU,Voronezhskaya Oblast’,,32601,32601
Vyatskiye Polyany,56.2239,51.0633,Russia,RU,Kirovskaya Oblast’,,32562,32562
Kulebaki,55.4167,42.5333,Russia,RU,Nizhegorodskaya Oblast’,,32518,32518
Slantsy,59.1167,28.0667,Russia,RU,Leningradskaya Oblast’,,32508,32508
Primorsko-Akhtarsk,46.0500,38.1667,Russia,RU,Krasnodarskiy Kray,minor,32180,32180
Serdobsk,52.4667,44.2000,Russia,RU,Penzenskaya Oblast’,,32087,32087
Uglich,57.5333,38.3333,Russia,RU,Yaroslavskaya Oblast’,,32057,32057
Velikiy Ustyug,60.7667,46.3000,Russia,RU,Vologodskaya Oblast’,,31806,31806
Teykovo,56.8547,40.5411,Russia,RU,Ivanovskaya Oblast’,,31801,31801
Mirnyy,62.7667,40.3333,Russia,RU,Arkhangel’skaya Oblast’,,31704,27262
Sosnogorsk,63.6000,53.9000,Russia,RU,Komi,,31556,31556
Novovoronezh,51.3167,39.2167,Russia,RU,Voronezhskaya Oblast’,,31503,31503
Marks,51.7167,46.7500,Russia,RU,Saratovskaya Oblast’,,31488,31488
Kudymkar,59.0167,54.6667,Russia,RU,Permskiy Kray,minor,31370,31370
Kandalaksha,67.1569,32.4117,Russia,RU,Murmanskaya Oblast’,,31329,31329
Bogoroditsk,53.7667,38.1333,Russia,RU,Tul’skaya Oblast’,,31139,31139
Sovetskiy,61.3614,63.5842,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,,31138,31138
Zima,53.9167,102.0500,Russia,RU,Irkutskaya Oblast’,,30988,30988
Dyurtyuli,55.4833,54.8667,Russia,RU,Bashkortostan,,30969,30969
Rostov,57.1833,39.4167,Russia,RU,Yaroslavskaya Oblast’,,30943,30943
Nartkala,43.5500,43.8500,Russia,RU,Kabardino-Balkariya,,30832,30832
Blagodarnyy,45.1000,43.4500,Russia,RU,Stavropol’skiy Kray,,30530,30399
Kirov,54.0833,34.3167,Russia,RU,Kaluzhskaya Oblast’,,30520,30520
Ust’-Dzheguta,44.0872,41.9733,Russia,RU,Karachayevo-Cherkesiya,,30369,30369
Kondopoga,62.2000,34.2833,Russia,RU,Kareliya,,30299,30299
Kasimov,54.9333,41.4000,Russia,RU,Ryazanskaya Oblast’,,30243,30243
Mozhaysk,55.5167,36.0333,Russia,RU,Moskovskaya Oblast’,,30190,30190
Gorodets,56.6500,43.4833,Russia,RU,Nizhegorodskaya Oblast’,,30188,30188
Kokhma,56.9311,41.0889,Russia,RU,Ivanovskaya Oblast’,,30161,30161
Kotovsk,52.5833,41.5167,Russia,RU,Tambovskaya Oblast’,,29999,29999
Slavgorod,52.9833,78.6667,Russia,RU,Altayskiy Kray,,29916,29916
Artëmovskiy,57.3564,61.8711,Russia,RU,Sverdlovskaya Oblast’,,29754,29754
Dedovsk,55.8500,37.1167,Russia,RU,Moskovskaya Oblast’,,29738,29738
Dagestanskiye Ogni,42.1167,48.1833,Russia,RU,Dagestan,,29716,29716
Asha,55.0000,57.2667,Russia,RU,Chelyabinskaya Oblast’,,29692,29692
Shumerlya,55.5333,46.3833,Russia,RU,Chuvashiya,,29553,29071
Kostomuksha,64.5833,30.6000,Russia,RU,Kareliya,,29381,29381
Likino-Dulevo,55.7167,38.9500,Russia,RU,Moskovskaya Oblast’,,29376,29376
Novaya Usman’,51.6439,39.4103,Russia,RU,Voronezhskaya Oblast’,,29270,29270
Divnogorsk,55.9594,92.3619,Russia,RU,Krasnoyarskiy Kray,,29246,29246
Ob,54.9917,82.7125,Russia,RU,Novosibirskaya Oblast’,,29194,29194
Bogdanovich,56.7803,62.0494,Russia,RU,Sverdlovskaya Oblast’,,29108,29108
Gagarin,55.5500,35.0167,Russia,RU,Smolenskaya Oblast’,minor,29041,29041
Barabinsk,55.3500,78.3500,Russia,RU,Novosibirskaya Oblast’,,28941,28941
Petrovsk,52.3167,45.3833,Russia,RU,Saratovskaya Oblast’,,28893,28893
Borzya,50.3833,116.5167,Russia,RU,Zabaykal’skiy Kray,,28888,28888
Kartaly,53.0500,60.6500,Russia,RU,Chelyabinskaya Oblast’,,28607,28607
Aleysk,52.5000,82.7833,Russia,RU,Altayskiy Kray,,28528,28528
Gusev,54.5833,22.2000,Russia,RU,Kaliningradskaya Oblast’,minor,28257,28257
Yemanzhelinsk,54.7667,61.3333,Russia,RU,Chelyabinskaya Oblast’,,28216,28216
Pokhvistnevo,53.6500,52.1333,Russia,RU,Samarskaya Oblast’,,28177,28177
Udomlya,57.8833,35.0000,Russia,RU,Tverskaya Oblast’,,28119,28119
Tara,56.8833,74.3667,Russia,RU,Omskaya Oblast’,,28099,28099
Kushva,58.2833,59.7333,Russia,RU,Sverdlovskaya Oblast’,,28060,27241
Kholmsk,47.0500,142.0500,Russia,RU,Sakhalinskaya Oblast’,,27954,27479
Topki,55.2833,85.6167,Russia,RU,Kemerovskaya Oblast’,,27860,27860
Maloyaroslavets,55.0167,36.4667,Russia,RU,Kaluzhskaya Oblast’,,27791,27448
Desnogorsk,54.1500,33.2833,Russia,RU,Smolenskaya Oblast’,,27771,27771
Zarechnyy,56.8167,61.3333,Russia,RU,Sverdlovskaya Oblast’,,27617,27617
Sorochinsk,52.4167,53.1000,Russia,RU,Orenburgskaya Oblast’,,27547,27547
Verkhniy Ufaley,56.0667,60.2333,Russia,RU,Chelyabinskaya Oblast’,,27498,27498
Aleksandrovskoye,44.7167,43.0000,Russia,RU,Stavropol’skiy Kray,,27471,27471
Staraya Russa,58.0000,31.3333,Russia,RU,Novgorodskaya Oblast’,,27377,27377
Gubkinskiy,64.4333,76.5000,Russia,RU,Yamalo-Nenetskiy Avtonomnyy Okrug,,27238,27238
Sol’-Iletsk,51.1667,55.0000,Russia,RU,Orenburgskaya Oblast’,,27085,27085
Mayskiy,43.6500,44.0667,Russia,RU,Kabardino-Balkariya,minor,27074,27074
Karpinsk,59.7667,59.9833,Russia,RU,Sverdlovskaya Oblast’,,26957,26249
Znamensk,48.5833,45.7500,Russia,RU,Astrakhanskaya Oblast’,,26927,26927
Karasuk,53.7167,78.0500,Russia,RU,Novosibirskaya Oblast’,,26902,26902
Dyatkovo,53.6000,34.3333,Russia,RU,Bryanskaya Oblast’,,26775,25255
Novoaleksandrovsk,45.5000,41.2333,Russia,RU,Stavropol’skiy Kray,,26761,26518
Semiluki,51.6833,39.0333,Russia,RU,Voronezhskaya Oblast’,,26732,26732
Kirzhach,56.1500,38.8667,Russia,RU,Vladimirskaya Oblast’,,26676,26676
Segezha,63.7333,34.3167,Russia,RU,Kareliya,,26666,26666
Kirovsk,67.6167,33.6500,Russia,RU,Murmanskaya Oblast’,,26581,26581
Severouralsk,60.1500,59.9667,Russia,RU,Sverdlovskaya Oblast’,,26543,26543
Krasnoarmeysk,56.1000,38.1333,Russia,RU,Moskovskaya Oblast’,,26519,26519
Kamyshlov,56.8333,62.7167,Russia,RU,Sverdlovskaya Oblast’,,26444,26444
Oktyabrsk,53.1667,48.6667,Russia,RU,Samarskaya Oblast’,,26438,26438
Kirovsk,59.8667,30.9833,Russia,RU,Leningradskaya Oblast’,,26387,26387
Dalnerechensk,45.9333,133.7333,Russia,RU,Primorskiy Kray,,26378,26378
Polysayevo,54.6014,86.2486,Russia,RU,Kemerovskaya Oblast’,,26212,26212
Labytnangi,66.6572,66.4183,Russia,RU,Yamalo-Nenetskiy Avtonomnyy Okrug,,26211,26211
Skopin,53.8167,39.5500,Russia,RU,Ryazanskaya Oblast’,,26112,26112
Novopavlovsk,43.9500,43.6333,Russia,RU,Stavropol’skiy Kray,,26106,26106
Zavodoukovsk,56.4833,66.5333,Russia,RU,Tyumenskaya Oblast’,,26048,26048
Kimovsk,53.9667,38.5333,Russia,RU,Tul’skaya Oblast’,,25951,25951
Kireyevsk,53.9333,37.9333,Russia,RU,Tul’skaya Oblast’,,25741,25741
Kurchaloy,43.2044,46.0911,Russia,RU,Chechnya,,25672,25672
Otradnoye,59.7833,30.8167,Russia,RU,Leningradskaya Oblast’,,25623,25623
Balabanovo,55.1833,36.6667,Russia,RU,Kaluzhskaya Oblast’,,25608,25608
Yanaul,56.2833,54.9333,Russia,RU,Bashkortostan,,25511,25361
Inta,66.0833,60.1333,Russia,RU,Komi,,25444,25444
Losino-Petrovskiy,55.8744,38.2017,Russia,RU,Moskovskaya Oblast’,,25424,25424
Vnukovo,55.5997,37.2800,Russia,RU,Moskovskaya Oblast’,,25406,25406
Ozëry,54.8500,38.5667,Russia,RU,Moskovskaya Oblast’,,25359,25359
Kochubeyevskoye,44.6706,41.8380,Russia,RU,Stavropol’skiy Kray,,25279,25043
Mednogorsk,51.4222,57.5953,Russia,RU,Orenburgskaya Oblast’,,25272,25272
Morozovsk,48.3667,41.8333,Russia,RU,Rostovskaya Oblast’,minor,25198,25198
Sasovo,54.3500,41.9167,Russia,RU,Ryazanskaya Oblast’,,25177,23217
Sovetskaya Gavan’,48.9667,140.2833,Russia,RU,Khabarovskiy Kray,,25147,25147
Atkarsk,51.8667,45.0000,Russia,RU,Saratovskaya Oblast’,,25140,25140
Zheleznovodsk,44.1394,43.0169,Russia,RU,Stavropol’skiy Kray,,24919,24919
Pavlovsk,50.4578,40.1081,Russia,RU,Voronezhskaya Oblast’,minor,24858,24858
Nar’yan-Mar,67.6333,53.0500,Russia,RU,Nenetskiy Avtonomnyy Okrug,admin,24775,24775
Zernograd,46.8500,40.3167,Russia,RU,Rostovskaya Oblast’,minor,24561,24561
Neftekumsk,44.7506,44.9797,Russia,RU,Stavropol’skiy Kray,,24472,24472
Stroitel,50.7833,36.4833,Russia,RU,Belgorodskaya Oblast’,minor,24392,24392
Asino,57.0000,86.1333,Russia,RU,Tomskaya Oblast’,,24354,24346
Buturlinovka,50.8333,40.5833,Russia,RU,Voronezhskaya Oblast’,,24319,24319
Semënov,56.8000,44.5000,Russia,RU,Nizhegorodskaya Oblast’,,24067,24067
Uvarovo,51.9833,42.2667,Russia,RU,Tambovskaya Oblast’,,23987,23987
Sharya,58.3667,45.5000,Russia,RU,Kostromskaya Oblast’,,23976,23976
Kalach-na-Donu,48.7000,43.5167,Russia,RU,Volgogradskaya Oblast’,,23947,23595
Rodniki,57.1167,41.7333,Russia,RU,Ivanovskaya Oblast’,,23924,23924
Kraskovo,55.6586,37.9869,Russia,RU,Moskovskaya Oblast’,,23910,23910
Buy,58.4833,41.5333,Russia,RU,Kostromskaya Oblast’,,23809,23809
Kuvandyk,51.4667,57.3667,Russia,RU,Orenburgskaya Oblast’,,23763,23763
Tatarsk,55.2500,75.9833,Russia,RU,Novosibirskaya Oblast’,,23729,23729
Kotelnich,58.3078,48.3181,Russia,RU,Kirovskaya Oblast’,,23682,23682
Zheleznogorsk-Ilimskiy,56.5833,104.1333,Russia,RU,Irkutskaya Oblast’,,23643,23412
Bogotol,56.2000,89.5167,Russia,RU,Krasnoyarskiy Kray,,23622,23622
Ipatovo,45.7167,42.9000,Russia,RU,Stavropol’skiy Kray,,23579,23579
Tayga,56.0667,85.6167,Russia,RU,Kemerovskaya Oblast’,,23565,23565
Unecha,52.8461,32.6767,Russia,RU,Bryanskaya Oblast’,,23550,23550
Davlekanovo,54.2167,55.0333,Russia,RU,Bashkortostan,,23499,23499
Lensk,60.7333,114.9167,Russia,RU,Sakha (Yakutiya),,23479,23479
Severobaykalsk,55.6500,109.3167,Russia,RU,Buryatiya,,23365,23365
Sredneuralsk,56.9833,60.4667,Russia,RU,Sverdlovskaya Oblast’,,23353,23353
Achkhoy-Martan,43.1939,45.2833,Russia,RU,Chechnya,minor,23282,23282
Zeya,53.7333,127.2500,Russia,RU,Amurskaya Oblast’,,23270,22714
Kolpashevo,58.3000,82.9000,Russia,RU,Tomskaya Oblast’,,23209,23209
Nevyansk,57.4833,60.2000,Russia,RU,Sverdlovskaya Oblast’,,23200,22061
Tashtagol,52.7667,87.8667,Russia,RU,Kemerovskaya Oblast’,,23107,23107
Gusinoozërsk,51.2833,106.5167,Russia,RU,Buryatiya,,23082,23082
Fokino,42.9667,132.4000,Russia,RU,Primorskiy Kray,,23077,23077
Krasnouralsk,58.3500,60.0500,Russia,RU,Sverdlovskaya Oblast’,,22996,22996
Krasnoarmeysk,51.0231,45.7031,Russia,RU,Saratovskaya Oblast’,,22994,22994
Elektrogorsk,55.8833,38.8000,Russia,RU,Moskovskaya Oblast’,,22950,22950
Isilkul,54.9500,71.2500,Russia,RU,Omskaya Oblast’,,22903,22903
Lermontov,44.1167,42.9833,Russia,RU,Stavropol’skiy Kray,,22891,22891
Guryevsk,54.2833,85.9333,Russia,RU,Kemerovskaya Oblast’,,22872,22872
Velsk,61.0667,42.1167,Russia,RU,Arkhangel’skaya Oblast’,,22776,22776
Kalachinsk,55.0500,74.5833,Russia,RU,Omskaya Oblast’,,22737,22737
Bronnitsy,55.4261,38.2650,Russia,RU,Moskovskaya Oblast’,,22567,22567
Staraya Kupavna,55.8000,38.1667,Russia,RU,Moskovskaya Oblast’,,22476,22476
Khadyzhensk,44.4256,39.5319,Russia,RU,Krasnodarskiy Kray,,22468,22468
Mendeleyevsk,55.9000,52.3333,Russia,RU,Tatarstan,,22336,22336
Nikolskoye,59.7000,30.7833,Russia,RU,Leningradskaya Oblast’,,22286,22286
Bavly,54.3833,53.2833,Russia,RU,Tatarstan,,22145,22145
Kommunar,59.6333,30.4000,Russia,RU,Leningradskaya Oblast’,,22055,22055
Ust’-Katav,54.9333,58.1833,Russia,RU,Chelyabinskaya Oblast’,,22042,22042
Semikarakorsk,47.5167,40.8000,Russia,RU,Rostovskaya Oblast’,minor,22030,22030
Omutninsk,58.6667,52.1833,Russia,RU,Kirovskaya Oblast’,,22009,22009
Kotovo,50.3000,44.8167,Russia,RU,Volgogradskaya Oblast’,,21990,21990
Vilyuchinsk,52.9306,158.4028,Russia,RU,Kamchatskiy Kray,,21973,21973
Vereshchagino,58.1000,54.6667,Russia,RU,Permskiy Kray,,21969,21969
Zvenigorod,55.7333,36.8500,Russia,RU,Moskovskaya Oblast’,,21931,21931
Svetlyy,54.6667,20.1333,Russia,RU,Kaliningradskaya Oblast’,minor,21928,21928
Ryazhsk,53.7000,40.0500,Russia,RU,Ryazanskaya Oblast’,,21457,21457
